GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0500000US36047,36047,"Kings County, New York",1400000US36047009600,36047009600,Kings County - Census Tract 96,Census Tract 96,6126,1881,0.06,0,0.06,105247.5,32316.4
0500000US36047,36047,"Kings County, New York",1400000US36047009800,36047009800,Kings County - Census Tract 98,Census Tract 98,7024,1839,0.06,0,0.06,120472.5,31541.7
0500000US36047,36047,"Kings County, New York",1400000US36047010000,36047010000,Kings County - Census Tract 100,Census Tract 100,6737,1880,0.06,0,0.06,115577.6,32252.6
0500000US36047,36047,"Kings County, New York",1400000US36047010100,36047010100,Kings County - Census Tract 101,Census Tract 101,4093,1497,0.12,0,0.12,34247.9,12526
0500000US36047,36047,"Kings County, New York",1400000US36047010200,36047010200,Kings County - Census Tract 102,Census Tract 102,5622,1509,0.06,0,0.06,95512.7,25636.5
0500000US36047,36047,"Kings County, New York",1400000US36047010400,36047010400,Kings County - Census Tract 104,Census Tract 104,5908,1744,0.06,0,0.06,100462.5,29655.8
0500000US36047,36047,"Kings County, New York",1400000US36047010600,36047010600,Kings County - Census Tract 106,Census Tract 106,5851,1619,0.06,0,0.06,100403,27782
0500000US36047,36047,"Kings County, New York",1400000US36047010800,36047010800,Kings County - Census Tract 108,Census Tract 108,5280,1551,0.06,0,0.06,90576.4,26606.8
0500000US36047,36047,"Kings County, New York",1400000US36047011000,36047011000,Kings County - Census Tract 110,Census Tract 110,2441,710,0.06,0,0.06,39998.7,11634.2
0500000US36047,36047,"Kings County, New York",1400000US36047011200,36047011200,Kings County - Census Tract 112,Census Tract 112,6436,2001,0.07,0,0.07,97302.4,30252
0500000US36047,36047,"Kings County, New York",1400000US36047011400,36047011400,Kings County - Census Tract 114,Census Tract 114,3976,1249,0.06,0,0.06,61372.4,19279.2
0500000US36047,36047,"Kings County, New York",1400000US36047011600,36047011600,Kings County - Census Tract 116,Census Tract 116,4816,1351,0.06,0,0.06,77829.2,21832.9
0500000US36047,36047,"Kings County, New York",1400000US36047011700,36047011700,Kings County - Census Tract 117,Census Tract 117,2364,1250,0.08,0,0.08,30225.9,15982.4
0500000US36047,36047,"Kings County, New York",1400000US36047011800,36047011800,Kings County - Census Tract 118,Census Tract 118,2253,643,0.08,0,0.08,26616.5,7596.3
0500000US36047,36047,"Kings County, New York",1400000US36047011900,36047011900,Kings County - Census Tract 119,Census Tract 119,1530,751,0.28,0.02,0.26,5988.4,2939.4
0500000US36047,36047,"Kings County, New York",1400000US36047012000,36047012000,Kings County - Census Tract 120,Census Tract 120,1268,380,0.07,0,0.07,17018.7,5100.3
0500000US36047,36047,"Kings County, New York",1400000US36047012100,36047012100,Kings County - Census Tract 121,Census Tract 121,1619,766,0.06,0,0.06,28321.7,13399.9
0500000US36047,36047,"Kings County, New York",1400000US36047012200,36047012200,Kings County - Census Tract 122,Census Tract 122,5339,1630,0.07,0,0.07,72266.3,22063
0500000US36047,36047,"Kings County, New York",1400000US36047012600,36047012600,Kings County - Census Tract 126,Census Tract 126,2652,995,0.09,0,0.09,30328.2,11378.8
0500000US36047,36047,"Kings County, New York",1400000US36047012700,36047012700,Kings County - Census Tract 127,Census Tract 127,3507,1492,0.06,0,0.06,55591.1,23650.4
0500000US36047,36047,"Kings County, New York",1400000US36047012801,36047012801,Kings County - Census Tract 128.01,Census Tract 128.01,2117,832,0.04,0,0.04,47687.4,18741.6
0500000US36047,36047,"Kings County, New York",1400000US36047012901,36047012901,Kings County - Census Tract 129.01,Census Tract 129.01,2159,1038,0.05,0,0.05,40849,19639.3
0500000US36047,36047,"Kings County, New York",1400000US36047012902,36047012902,Kings County - Census Tract 129.02,Census Tract 129.02,1964,1032,0.05,0,0.05,40033.2,21035.8
0500000US36047,36047,"Kings County, New York",1400000US36047013000,36047013000,Kings County - Census Tract 130,Census Tract 130,4792,2100,0.07,0,0.07,70346.8,30828.1
0500000US36047,36047,"Kings County, New York",1400000US36047013100,36047013100,Kings County - Census Tract 131,Census Tract 131,3828,1886,0.06,0,0.06,63397.9,31235.2
0500000US36047,36047,"Kings County, New York",1400000US36047013200,36047013200,Kings County - Census Tract 132,Census Tract 132,2239,852,0.06,0,0.06,37484.4,14263.8
0500000US36047,36047,"Kings County, New York",1400000US36047013300,36047013300,Kings County - Census Tract 133,Census Tract 133,3730,1849,0.06,0,0.06,65054.5,32248.2
0500000US36047,36047,"Kings County, New York",1400000US36047013400,36047013400,Kings County - Census Tract 134,Census Tract 134,3907,1778,0.1,0,0.1,37724.7,17167.8
0500000US36047,36047,"Kings County, New York",1400000US36047013500,36047013500,Kings County - Census Tract 135,Census Tract 135,3596,1614,0.06,0,0.06,61327.3,27525.7
0500000US36047,36047,"Kings County, New York",1400000US36047013600,36047013600,Kings County - Census Tract 136,Census Tract 136,3927,1767,0.08,0,0.08,47110.3,21197.8
0500000US36047,36047,"Kings County, New York",1400000US36047013700,36047013700,Kings County - Census Tract 137,Census Tract 137,3057,1486,0.06,0,0.06,51934.7,25245.3
0500000US36047,36047,"Kings County, New York",1400000US36047013800,36047013800,Kings County - Census Tract 138,Census Tract 138,3168,1516,0.06,0,0.06,50468.3,24150.9
0500000US36047,36047,"Kings County, New York",1400000US36047013900,36047013900,Kings County - Census Tract 139,Census Tract 139,3481,1612,0.06,0,0.06,59576.3,27588.9
0500000US36047,36047,"Kings County, New York",1400000US36047014000,36047014000,Kings County - Census Tract 140,Census Tract 140,1826,920,0.06,0,0.06,32291.7,16269.7
0500000US36047,36047,"Kings County, New York",1400000US36047014100,36047014100,Kings County - Census Tract 141,Census Tract 141,3017,1385,0.06,0,0.06,47219.3,21676.7
0500000US36047,36047,"Kings County, New York",1400000US36047014200,36047014200,Kings County - Census Tract 142,Census Tract 142,3223,1521,0.08,0,0.08,41427.2,19550.3
0500000US36047,36047,"Kings County, New York",1400000US36047014300,36047014300,Kings County - Census Tract 143,Census Tract 143,3487,1535,0.08,0,0.08,41588.6,18307.6
0500000US36047,36047,"Kings County, New York",1400000US36047014500,36047014500,Kings County - Census Tract 145,Census Tract 145,4179,1793,0.08,0,0.08,49534.6,21252.8
0500000US36047,36047,"Kings County, New York",1400000US36047014700,36047014700,Kings County - Census Tract 147,Census Tract 147,2084,895,0.04,0,0.04,49938.3,21446.6
0500000US36047,36047,"Kings County, New York",1400000US36047014800,36047014800,Kings County - Census Tract 148,Census Tract 148,1209,571,0.05,0,0.05,23462.6,11081.2
0500000US36047,36047,"Kings County, New York",1400000US36047014900,36047014900,Kings County - Census Tract 149,Census Tract 149,4976,2325,0.1,0,0.1,52139.3,24361.7
0500000US36047,36047,"Kings County, New York",1400000US36047015000,36047015000,Kings County - Census Tract 150,Census Tract 150,1574,823,0.05,0,0.05,30535.5,15966.1
0500000US36047,36047,"Kings County, New York",1400000US36047015100,36047015100,Kings County - Census Tract 151,Census Tract 151,3578,1666,0.06,0,0.06,62064.9,28898.9
0500000US36047,36047,"Kings County, New York",1400000US36047015200,36047015200,Kings County - Census Tract 152,Census Tract 152,2309,1036,0.1,0,0.1,22409,10054.4
0500000US36047,36047,"Kings County, New York",1400000US36047015300,36047015300,Kings County - Census Tract 153,Census Tract 153,3041,1298,0.06,0,0.06,52341.2,22341
0500000US36047,36047,"Kings County, New York",1400000US36047015400,36047015400,Kings County - Census Tract 154,Census Tract 154,0,0,0.36,0,0.36,0,0
0500000US36047,36047,"Kings County, New York",1400000US36047015500,36047015500,Kings County - Census Tract 155,Census Tract 155,3272,1572,0.06,0,0.06,56630.3,27207.5
0500000US36047,36047,"Kings County, New York",1400000US36047015700,36047015700,Kings County - Census Tract 157,Census Tract 157,4135,2128,0.06,0,0.06,63965.4,32918.6
0500000US36047,36047,"Kings County, New York",1400000US36047015900,36047015900,Kings County - Census Tract 159,Census Tract 159,5036,2835,0.1,0,0.1,51997.2,29271.6
0500000US36047,36047,"Kings County, New York",1400000US36047016000,36047016000,Kings County - Census Tract 160,Census Tract 160,4217,1995,0.1,0,0.1,42204,19966.1
0500000US36047,36047,"Kings County, New York",1400000US36047016100,36047016100,Kings County - Census Tract 161,Census Tract 161,3075,1521,0.07,0,0.07,43663.9,21597.7
0500000US36047,36047,"Kings County, New York",1400000US36047016200,36047016200,Kings County - Census Tract 162,Census Tract 162,2082,1146,0.09,0,0.09,22322.5,12287
0500000US36047,36047,"Kings County, New York",1400000US36047016300,36047016300,Kings County - Census Tract 163,Census Tract 163,2991,1523,0.07,0,0.07,42080.3,21427.1
0500000US36047,36047,"Kings County, New York",1400000US36047016400,36047016400,Kings County - Census Tract 164,Census Tract 164,764,288,0.56,0.25,0.31,2479.6,934.7
0500000US36047,36047,"Kings County, New York",1400000US36047016500,36047016500,Kings County - Census Tract 165,Census Tract 165,5141,2543,0.07,0,0.07,71409.3,35322.7
0500000US36047,36047,"Kings County, New York",1400000US36047016600,36047016600,Kings County - Census Tract 166,Census Tract 166,2059,885,0.1,0,0.1,19978.2,8587
0500000US36047,36047,"Kings County, New York",1400000US36047016700,36047016700,Kings County - Census Tract 167,Census Tract 167,4638,2199,0.07,0,0.07,71114.8,33717.5
0500000US36047,36047,"Kings County, New York",1400000US36047016800,36047016800,Kings County - Census Tract 168,Census Tract 168,1510,806,0.11,0.04,0.07,22802.6,12171.5
0500000US36047,36047,"Kings County, New York",1400000US36047016900,36047016900,Kings County - Census Tract 169,Census Tract 169,4497,2151,0.08,0,0.08,55605.5,26597.1
0500000US36047,36047,"Kings County, New York",1400000US36047017000,36047017000,Kings County - Census Tract 170,Census Tract 170,3254,1405,0.08,0,0.08,40315.4,17407.2
0500000US36047,36047,"Kings County, New York",1400000US36047017100,36047017100,Kings County - Census Tract 171,Census Tract 171,3749,1702,0.08,0,0.08,46625.8,21167.5
0500000US36047,36047,"Kings County, New York",1400000US36047017200,36047017200,Kings County - Census Tract 172,Census Tract 172,2931,1245,0.08,0,0.08,36796.6,15630.1
0500000US36047,36047,"Kings County, New York",1400000US36047017400,36047017400,Kings County - Census Tract 174,Census Tract 174,1793,832,0.1,0.03,0.07,27239.4,12639.8
0500000US36047,36047,"Kings County, New York",1400000US36047017500,36047017500,Kings County - Census Tract 175,Census Tract 175,5,2,0.76,0,0.76,6.6,2.6
0500000US36047,36047,"Kings County, New York",1400000US36047017600,36047017600,Kings County - Census Tract 176,Census Tract 176,2295,996,0.08,0.03,0.06,41711,18102
0500000US36047,36047,"Kings County, New York",1400000US36047017700,36047017700,Kings County - Census Tract 177,Census Tract 177,0,0,0.98,0.1,0.88,0,0
0500000US36047,36047,"Kings County, New York",1400000US36047017800,36047017800,Kings County - Census Tract 178,Census Tract 178,2898,1013,0.06,0,0.06,45761.4,15996
0500000US36047,36047,"Kings County, New York",1400000US36047017900,36047017900,Kings County - Census Tract 179,Census Tract 179,3624,1590,0.06,0,0.06,59099.5,25929.4
0500000US36047,36047,"Kings County, New York",1400000US36047018000,36047018000,Kings County - Census Tract 180,Census Tract 180,3193,1272,0.07,0,0.07,46956.7,18706.2
0500000US36047,36047,"Kings County, New York",1400000US36047018100,36047018100,Kings County - Census Tract 181,Census Tract 181,3936,2288,0.07,0,0.07,60376.8,35097.1
0500000US36047,36047,"Kings County, New York",1400000US36047018200,36047018200,Kings County - Census Tract 182,Census Tract 182,3163,1295,0.06,0,0.06,49509.2,20270.1
0500000US36047,36047,"Kings County, New York",1400000US36047018300,36047018300,Kings County - Census Tract 183,Census Tract 183,2500,1316,0.05,0,0.05,47155.5,24822.7
0500000US36047,36047,"Kings County, New York",1400000US36047018400,36047018400,Kings County - Census Tract 184,Census Tract 184,2002,956,0.06,0,0.06,34769.1,16603
0500000US36047,36047,"Kings County, New York",1400000US36047018501,36047018501,Kings County - Census Tract 185.01,Census Tract 185.01,3827,1687,0.04,0,0.04,94696.5,41743.7
0500000US36047,36047,"Kings County, New York",1400000US36047018600,36047018600,Kings County - Census Tract 186,Census Tract 186,2124,816,0.04,0,0.04,48657.6,18693.3
0500000US36047,36047,"Kings County, New York",1400000US36047018700,36047018700,Kings County - Census Tract 187,Census Tract 187,1411,621,0.03,0,0.03,45189.5,19888.5
0500000US36047,36047,"Kings County, New York",1400000US36047018800,36047018800,Kings County - Census Tract 188,Census Tract 188,2640,1137,0.07,0,0.07,39024.3,16807.1
0500000US36047,36047,"Kings County, New York",1400000US36047019000,36047019000,Kings County - Census Tract 190,Census Tract 190,4782,1793,0.08,0,0.08,58165.1,21808.9
0500000US36047,36047,"Kings County, New York",1400000US36047019100,36047019100,Kings County - Census Tract 191,Census Tract 191,2332,1154,0.1,0,0.1,24148.5,11950
0500000US36047,36047,"Kings County, New York",1400000US36047019200,36047019200,Kings County - Census Tract 192,Census Tract 192,2772,990,0.07,0,0.07,37828.4,13510.1
0500000US36047,36047,"Kings County, New York",1400000US36047019300,36047019300,Kings County - Census Tract 193,Census Tract 193,5628,2350,0.1,0,0.1,54041.5,22565.3
0500000US36047,36047,"Kings County, New York",1400000US36047019400,36047019400,Kings County - Census Tract 194,Census Tract 194,3305,1272,0.07,0,0.07,47976.2,18464.7
0500000US36047,36047,"Kings County, New York",1400000US36047019500,36047019500,Kings County - Census Tract 195,Census Tract 195,3366,1838,0.05,0,0.05,63625,34742.4
0500000US36047,36047,"Kings County, New York",1400000US36047019600,36047019600,Kings County - Census Tract 196,Census Tract 196,4353,1694,0.07,0,0.07,59871.5,23299.4
0500000US36047,36047,"Kings County, New York",1400000US36047019700,36047019700,Kings County - Census Tract 197,Census Tract 197,3313,1824,0.07,0,0.07,50525.7,27817.4
0500000US36047,36047,"Kings County, New York",1400000US36047019800,36047019800,Kings County - Census Tract 198,Census Tract 198,1702,782,0.05,0,0.05,32722.1,15034.5
0500000US36047,36047,"Kings County, New York",1400000US36047019900,36047019900,Kings County - Census Tract 199,Census Tract 199,2929,1616,0.07,0,0.07,40156.2,22155.2
0500000US36047,36047,"Kings County, New York",1400000US36047020000,36047020000,Kings County - Census Tract 200,Census Tract 200,2265,878,0.05,0,0.05,43500,16862.3
0500000US36047,36047,"Kings County, New York",1400000US36047020100,36047020100,Kings County - Census Tract 201,Census Tract 201,3421,1822,0.07,0,0.07,50521.2,26907.2
0500000US36047,36047,"Kings County, New York",1400000US36047020200,36047020200,Kings County - Census Tract 202,Census Tract 202,1874,820,0.05,0,0.05,35998.7,15751.8
0500000US36047,36047,"Kings County, New York",1400000US36047020300,36047020300,Kings County - Census Tract 203,Census Tract 203,1697,740,0.05,0,0.05,31205.3,13607.5
0500000US36047,36047,"Kings County, New York",1400000US36047020400,36047020400,Kings County - Census Tract 204,Census Tract 204,1708,745,0.05,0,0.05,32816.5,14314
0500000US36047,36047,"Kings County, New York",1400000US36047020500,36047020500,Kings County - Census Tract 205,Census Tract 205,2469,1310,0.06,0,0.06,40039.1,21243.9
0500000US36047,36047,"Kings County, New York",1400000US36047020600,36047020600,Kings County - Census Tract 206,Census Tract 206,2220,951,0.07,0,0.07,33746,14456
0500000US36047,36047,"Kings County, New York",1400000US36047020700,36047020700,Kings County - Census Tract 207,Census Tract 207,4310,2180,0.05,0,0.05,80438.5,40685.8
0500000US36047,36047,"Kings County, New York",1400000US36047020800,36047020800,Kings County - Census Tract 208,Census Tract 208,3048,1283,0.06,0,0.06,55083.1,23186.2
0500000US36047,36047,"Kings County, New York",1400000US36047021000,36047021000,Kings County - Census Tract 210,Census Tract 210,3968,1561,0.06,0,0.06,68507,26950.4
0500000US36047,36047,"Kings County, New York",1400000US36047021100,36047021100,Kings County - Census Tract 211,Census Tract 211,1210,587,0.07,0,0.07,16286.2,7900.8
0500000US36047,36047,"Kings County, New York",1400000US36047021200,36047021200,Kings County - Census Tract 212,Census Tract 212,4643,1657,0.07,0,0.07,63014.9,22488.8
0500000US36047,36047,"Kings County, New York",1400000US36047021300,36047021300,Kings County - Census Tract 213,Census Tract 213,4205,1866,0.07,0,0.07,59139.5,26243.6
0500000US36047,36047,"Kings County, New York",1400000US36047021400,36047021400,Kings County - Census Tract 214,Census Tract 214,2152,619,0.06,0,0.06,33183.4,9544.9
0500000US36047,36047,"Kings County, New York",1400000US36047021500,36047021500,Kings County - Census Tract 215,Census Tract 215,5307,2573,0.06,0,0.06,88960.2,43130.7
0500000US36047,36047,"Kings County, New York",1400000US36047021600,36047021600,Kings County - Census Tract 216,Census Tract 216,4015,1046,0.06,0,0.06,61832.1,16108.7
0500000US36047,36047,"Kings County, New York",1400000US36047021700,36047021700,Kings County - Census Tract 217,Census Tract 217,3597,1615,0.05,0,0.05,77843.8,34950.7
0500000US36047,36047,"Kings County, New York",1400000US36047021800,36047021800,Kings County - Census Tract 218,Census Tract 218,3761,1041,0.06,0,0.06,61721.9,17083.9
0500000US36047,36047,"Kings County, New York",1400000US36047021900,36047021900,Kings County - Census Tract 219,Census Tract 219,3595,1615,0.06,0,0.06,63320.8,28445.9
0500000US36047,36047,"Kings County, New York",1400000US36047022000,36047022000,Kings County - Census Tract 220,Census Tract 220,4939,1419,0.08,0,0.08,65843.2,18917.1
0500000US36047,36047,"Kings County, New York",1400000US36047022100,36047022100,Kings County - Census Tract 221,Census Tract 221,3609,1640,0.06,0,0.06,62318,28318.5
0500000US36047,36047,"Kings County, New York",1400000US36047022200,36047022200,Kings County - Census Tract 222,Census Tract 222,4693,1308,0.07,0,0.07,68989.3,19228.2
0500000US36047,36047,"Kings County, New York",1400000US36047022400,36047022400,Kings County - Census Tract 224,Census Tract 224,5486,1451,0.07,0,0.07,80931.1,21405.6
0500000US36047,36047,"Kings County, New York",1400000US36047022600,36047022600,Kings County - Census Tract 226,Census Tract 226,2516,664,0.06,0,0.06,41723.7,11011.3
0500000US36047,36047,"Kings County, New York",1400000US36047022700,36047022700,Kings County - Census Tract 227,Census Tract 227,3454,1731,0.09,0,0.09,37156.7,18621.4
0500000US36047,36047,"Kings County, New York",1400000US36047022800,36047022800,Kings County - Census Tract 228,Census Tract 228,3306,861,0.06,0,0.06,51158.2,13323.4
0500000US36047,36047,"Kings County, New York",1400000US36047022900,36047022900,Kings County - Census Tract 229,Census Tract 229,3395,1716,0.07,0,0.07,51172.1,25864.9
0500000US36047,36047,"Kings County, New York",1400000US36047023000,36047023000,Kings County - Census Tract 230,Census Tract 230,4515,1184,0.06,0,0.06,77467.5,20314.8
0500000US36047,36047,"Kings County, New York",1400000US36047023100,36047023100,Kings County - Census Tract 231,Census Tract 231,3025,1566,0.06,0,0.06,49147,25442.7
0500000US36047,36047,"Kings County, New York",1400000US36047023200,36047023200,Kings County - Census Tract 232,Census Tract 232,5699,1571,0.09,0,0.09,65205.6,17974.7
0500000US36047,36047,"Kings County, New York",1400000US36047023300,36047023300,Kings County - Census Tract 233,Census Tract 233,5061,1927,0.07,0,0.07,76279.4,29043.7
0500000US36047,36047,"Kings County, New York",1400000US36047023400,36047023400,Kings County - Census Tract 234,Census Tract 234,5059,1531,0.07,0,0.07,77173.5,23354.9
0500000US36047,36047,"Kings County, New York",1400000US36047023500,36047023500,Kings County - Census Tract 235,Census Tract 235,3928,1380,0.05,0,0.05,71859.8,25246
0500000US36047,36047,"Kings County, New York",1400000US36047023600,36047023600,Kings County - Census Tract 236,Census Tract 236,5600,1775,0.07,0,0.07,85391.6,27066.1
0500000US36047,36047,"Kings County, New York",1400000US36047023800,36047023800,Kings County - Census Tract 238,Census Tract 238,4590,1452,0.07,0,0.07,69977.4,22136.6
0500000US36047,36047,"Kings County, New York",1400000US36047024000,36047024000,Kings County - Census Tract 240,Census Tract 240,4693,1470,0.07,0,0.07,71603.8,22428.6
0500000US36047,36047,"Kings County, New York",1400000US36047024100,36047024100,Kings County - Census Tract 241,Census Tract 241,2229,1052,0.07,0,0.07,32034.4,15119
0500000US36047,36047,"Kings County, New York",1400000US36047024200,36047024200,Kings County - Census Tract 242,Census Tract 242,2984,1120,0.07,0,0.07,40367.7,15151.4
0500000US36047,36047,"Kings County, New York",1400000US36047024300,36047024300,Kings County - Census Tract 243,Census Tract 243,3786,1928,0.06,0,0.06,63529.4,32352
0500000US36047,36047,"Kings County, New York",1400000US36047024400,36047024400,Kings County - Census Tract 244,Census Tract 244,3238,1144,0.06,0,0.06,54008.8,19081.6
0500000US36047,36047,"Kings County, New York",1400000US36047024500,36047024500,Kings County - Census Tract 245,Census Tract 245,3946,1937,0.06,0,0.06,61253.5,30067.9
0500000US36047,36047,"Kings County, New York",1400000US36047024600,36047024600,Kings County - Census Tract 246,Census Tract 246,3256,1151,0.07,0,0.07,48779.5,17243.6
0500000US36047,36047,"Kings County, New York",1400000US36047024700,36047024700,Kings County - Census Tract 247,Census Tract 247,2316,1088,0.07,0,0.07,32928.1,15468.8
0500000US36047,36047,"Kings County, New York",1400000US36047024800,36047024800,Kings County - Census Tract 248,Census Tract 248,2698,973,0.07,0,0.07,39696.8,14316.2
0500000US36047,36047,"Kings County, New York",1400000US36047024900,36047024900,Kings County - Census Tract 249,Census Tract 249,3823,1948,0.07,0,0.07,58764.1,29943.1
0500000US36047,36047,"Kings County, New York",1400000US36047025000,36047025000,Kings County - Census Tract 250,Census Tract 250,1722,634,0.07,0,0.07,25704.9,9464
0500000US36047,36047,"Kings County, New York",1400000US36047025100,36047025100,Kings County - Census Tract 251,Census Tract 251,3816,1522,0.05,0,0.05,71365.9,28464.1
0500000US36047,36047,"Kings County, New York",1400000US36047025200,36047025200,Kings County - Census Tract 252,Census Tract 252,4786,1989,0.07,0,0.07,68380.5,28418.1
0500000US36047,36047,"Kings County, New York",1400000US36047025300,36047025300,Kings County - Census Tract 253,Census Tract 253,2754,1405,0.06,0,0.06,44074.4,22485.3
0500000US36047,36047,"Kings County, New York",1400000US36047025400,36047025400,Kings County - Census Tract 254,Census Tract 254,3500,1284,0.07,0,0.07,51654.5,18949.8
0500000US36047,36047,"Kings County, New York",1400000US36047025500,36047025500,Kings County - Census Tract 255,Census Tract 255,5102,1715,0.05,0,0.05,95315.9,32039.7
0500000US36047,36047,"Kings County, New York",1400000US36047025600,36047025600,Kings County - Census Tract 256,Census Tract 256,3058,1126,0.07,0,0.07,45707.7,16830.2
0500000US36047,36047,"Kings County, New York",1400000US36047025700,36047025700,Kings County - Census Tract 257,Census Tract 257,2131,707,0.07,0,0.07,30473,10110
0500000US36047,36047,"Kings County, New York",1400000US36047025800,36047025800,Kings County - Census Tract 258,Census Tract 258,4597,1713,0.07,0,0.07,69945,26063.9
0500000US36047,36047,"Kings County, New York",1400000US36047025901,36047025901,Kings County - Census Tract 259.01,Census Tract 259.01,2010,738,0.03,0,0.03,64881.2,23822.1
0500000US36047,36047,"Kings County, New York",1400000US36047025902,36047025902,Kings County - Census Tract 259.02,Census Tract 259.02,3419,1057,0.02,0,0.02,148591.6,45937.8
0500000US36047,36047,"Kings County, New York",1400000US36047026000,36047026000,Kings County - Census Tract 260,Census Tract 260,3649,1347,0.06,0,0.06,58028.8,21420.9
0500000US36047,36047,"Kings County, New York",1400000US36047026100,36047026100,Kings County - Census Tract 261,Census Tract 261,4917,2255,0.08,0,0.08,63860.7,29287.3
0500000US36047,36047,"Kings County, New York",1400000US36047026200,36047026200,Kings County - Census Tract 262,Census Tract 262,2374,926,0.06,0,0.06,38950.1,15192.9
0500000US36047,36047,"Kings County, New York",1400000US36047026300,36047026300,Kings County - Census Tract 263,Census Tract 263,1868,892,0.05,0,0.05,40451,19316
0500000US36047,36047,"Kings County, New York",1400000US36047026400,36047026400,Kings County - Census Tract 264,Census Tract 264,4592,1764,0.07,0,0.07,62776.3,24115.3
0500000US36047,36047,"Kings County, New York",1400000US36047026500,36047026500,Kings County - Census Tract 265,Census Tract 265,3838,1677,0.06,0,0.06,62279.9,27213
0500000US36047,36047,"Kings County, New York",1400000US36047026600,36047026600,Kings County - Census Tract 266,Census Tract 266,3733,1371,0.06,0,0.06,58279.7,21404.1
0500000US36047,36047,"Kings County, New York",1400000US36047026700,36047026700,Kings County - Census Tract 267,Census Tract 267,3920,2038,0.06,0,0.06,63628.9,33080.5
0500000US36047,36047,"Kings County, New York",1400000US36047026800,36047026800,Kings County - Census Tract 268,Census Tract 268,4188,1582,0.07,0,0.07,60607.2,22894.1
0500000US36047,36047,"Kings County, New York",1400000US36047026900,36047026900,Kings County - Census Tract 269,Census Tract 269,2770,1344,0.05,0,0.05,53560.9,25987.7
0500000US36047,36047,"Kings County, New York",1400000US36047027000,36047027000,Kings County - Census Tract 270,Census Tract 270,2449,996,0.05,0,0.05,47333.9,19250.5
0500000US36047,36047,"Kings County, New York",1400000US36047027100,36047027100,Kings County - Census Tract 271,Census Tract 271,2471,1011,0.1,0,0.1,24443.6,10001
0500000US36047,36047,"Kings County, New York",1400000US36047027200,36047027200,Kings County - Census Tract 272,Census Tract 272,3480,1260,0.05,0,0.05,68205.5,24695.1
0500000US36047,36047,"Kings County, New York",1400000US36047027300,36047027300,Kings County - Census Tract 273,Census Tract 273,2813,1368,0.06,0,0.06,48668.2,23668
0500000US36047,36047,"Kings County, New York",1400000US36047027400,36047027400,Kings County - Census Tract 274,Census Tract 274,3028,1137,0.06,0,0.06,48005.6,18025.9
0500000US36047,36047,"Kings County, New York",1400000US36047027500,36047027500,Kings County - Census Tract 275,Census Tract 275,4180,1924,0.06,0,0.06,66795.9,30745.3
0500000US36047,36047,"Kings County, New York",1400000US36047027600,36047027600,Kings County - Census Tract 276,Census Tract 276,3694,1313,0.06,0,0.06,64040.6,22762.7
0500000US36047,36047,"Kings County, New York",1400000US36047027700,36047027700,Kings County - Census Tract 277,Census Tract 277,3945,1735,0.06,0,0.06,63029,27720
0500000US36047,36047,"Kings County, New York",1400000US36047027800,36047027800,Kings County - Census Tract 278,Census Tract 278,3220,1283,0.06,0,0.06,51970.2,20707.4
0500000US36047,36047,"Kings County, New York",1400000US36047027900,36047027900,Kings County - Census Tract 279,Census Tract 279,3674,1700,0.06,0,0.06,58765.9,27191.6
0500000US36047,36047,"Kings County, New York",1400000US36047028000,36047028000,Kings County - Census Tract 280,Census Tract 280,1761,728,0.08,0.02,0.06,31243.6,12916.1
0500000US36047,36047,"Kings County, New York",1400000US36047028100,36047028100,Kings County - Census Tract 281,Census Tract 281,4193,1635,0.06,0,0.06,67061.6,26149.7
0500000US36047,36047,"Kings County, New York",1400000US36047028200,36047028200,Kings County - Census Tract 282,Census Tract 282,2943,1330,0.09,0.02,0.07,42154.3,19050.3
0500000US36047,36047,"Kings County, New York",1400000US36047028300,36047028300,Kings County - Census Tract 283,Census Tract 283,4097,1540,0.05,0,0.05,87065.4,32726.6
0500000US36047,36047,"Kings County, New York",1400000US36047028400,36047028400,Kings County - Census Tract 284,Census Tract 284,4003,1483,0.06,0,0.06,63118.9,23383.8
0500000US36047,36047,"Kings County, New York",1400000US36047028501,36047028501,Kings County - Census Tract 285.01,Census Tract 285.01,428,138,0.03,0,0.03,13316.9,4293.8
0500000US36047,36047,"Kings County, New York",1400000US36047028502,36047028502,Kings County - Census Tract 285.02,Census Tract 285.02,2802,1104,0.05,0,0.05,60541.8,23853.7
0500000US36047,36047,"Kings County, New York",1400000US36047028600,36047028600,Kings County - Census Tract 286,Census Tract 286,4814,2125,0.09,0.02,0.07,70035.1,30914.9
0500000US36047,36047,"Kings County, New York",1400000US36047028700,36047028700,Kings County - Census Tract 287,Census Tract 287,2991,1154,0.06,0,0.06,51971.1,20051.7
0500000US36047,36047,"Kings County, New York",1400000US36047028800,36047028800,Kings County - Census Tract 288,Census Tract 288,3458,1273,0.06,0,0.06,58610.7,21576.5
